video_id,transcript,sentiment,sentiment_score,start_sentiment,end_sentiment
GwttndO03rI,음악 할 아무리 쓰다 아기 위버 2 앞서 쳐야 보고 바보와 해봤어 수라 목 입맞춤 아주 파워볼 물에 추라고 사회보험 떼어낼 수 있기 때 오 나의 로프 하고 하는거 알고 함께하는 can 데쎄 는 시스템 창호 엔조 있는 아이 얼굴이 는거 9 엄마의 넘어 샵을 마시자 게 최선인 출신 미아 디펄스 뭐 살 비마 수정 이야 쇼 쓰인 q 숨이 깔고 남 줄 아오 oecd 슈 ro 영화로도 o 팩스 앞두고 달 프로그램 쉽게 돌 때 잡을 대 패션 쇼 b 컵 수학 나 옵시다 등 orang 낳아 case 몇 예쁜 짓 안 될 소 맨발 프로그램을 때문에 겸 수출하고 그때 벌써 그 외 해외 앞뒤 ot 즉사 오브 라 볼 6월 해볼 me 통합으로 웬 오휘 우스 엔투스 rf 회식 일단 잣은 잡은 앱이 막 맛내는 쓰일 주어 음악,NEGATIVE,0.7181882858276367,0.5636204481124878,0.577480673789978
GwttndO03rI,음악 할 아무리 쓰다 아기 위버 2 앞서 쳐야 보고 바보와 해봤어 수라 목 입맞춤 아주 파워볼 물에 추라고 사회보험 떼어낼 수 있기 때 오 나의 로프 하고 하는거 알고 함께하는 can 데쎄 는 시스템 창호 엔조 있는 아이 얼굴이 는거 9 엄마의 넘어 샵을 마시자 게 최선인 출신 미아 디펄스 뭐 살 비마 수정 이야 쇼 쓰인 q 숨이 깔고 남 줄 아오 oecd 슈 ro 영화로도 o 팩스 앞두고 달 프로그램 쉽게 돌 때 잡을 대 패션 쇼 b 컵 수학 나 옵시다 등 orang 낳아 case 몇 예쁜 짓 안 될 소 맨발 프로그램을 때문에 겸 수출하고 그때 벌써 그 외 해외 앞뒤 ot 즉사 오브 라 볼 6월 해볼 me 통합으로 웬 오휘 우스 엔투스 rf 회식 일단 잣은 잡은 앱이 막 맛내는 쓰일 주어 음악,NEGATIVE,0.7181882858276367,0.5636204481124878,0.577480673789978
rjKD2vDUz7s," meet oma hi my name is Alma summer five years ago Omar was on top of the world he had just find in the Seven Summits including Everest Mountain and he was about to have his first child with the love of his life it doesn't get better than this but right after giving birth to his daughter his wife unexpectedly passed away he got devastated and like most people in that situation he almost gave up but Omer did not he picked himself up and dedicated himself to continuing his wife's work reaching over 100,000 kids he trained day and night to reach the North and South Pole he attempted to cross the Atlantic Ocean by rowing and plans to go to space in the near future and to commemorate his wife he named an entire Mountain in Antarctica after her this mountain is called Mount Meru because he was the first to climb it Omar is a reminder that when life drags you to the absolute bottom the only way from there is out that's one",NEGATIVE,0.849461555480957,0.9972284436225891,0.9908245801925659
rjKD2vDUz7s," meet oma hi my name is Alma summer five years ago Omar was on top of the world he had just find in the Seven Summits including Everest Mountain and he was about to have his first child with the love of his life it doesn't get better than this but right after giving birth to his daughter his wife unexpectedly passed away he got devastated and like most people in that situation he almost gave up but Omer did not he picked himself up and dedicated himself to continuing his wife's work reaching over 100,000 kids he trained day and night to reach the North and South Pole he attempted to cross the Atlantic Ocean by rowing and plans to go to space in the near future and to commemorate his wife he named an entire Mountain in Antarctica after her this mountain is called Mount Meru because he was the first to climb it Omar is a reminder that when life drags you to the absolute bottom the only way from there is out that's one",NEGATIVE,0.849461555480957,0.9972284436225891,0.9908245801925659
urX1TW8ZsPY, yes we have just arrived to Malta for those who don't know where it is it's right here a small island country with only 400 thousand citizens that when you visit you'll find yourself saying oh my Malta when you see the broken ship that became an Instagram sensation when you see their capital smallest in Europe churches largest in Christianity and city's oldest in the world oh my Malta when you see their nature people and food oh my this country might be just a tiny dot on the map but inside of it we found a whole new world that's one minute,POSITIVE,0.828063428401947,0.6404696702957153,0.995535135269165
urX1TW8ZsPY, yes we have just arrived to Malta for those who don't know where it is it's right here a small island country with only 400 thousand citizens that when you visit you'll find yourself saying oh my Malta when you see the broken ship that became an Instagram sensation when you see their capital smallest in Europe churches largest in Christianity and city's oldest in the world oh my Malta when you see their nature people and food oh my this country might be just a tiny dot on the map but inside of it we found a whole new world that's one minute,POSITIVE,0.828063428401947,0.6404696702957153,0.995535135269165
BiKB0c60Z9w, if I ask you how many languages do you speak most people have a clear answer for languages three languages two languages but what if I told you that you might know more languages then you think that's exactly what happened to be here in Malta I arrived to this island knowing I speak Arabic and they speak Maltese but as soon as I job to people I understood embassy there's three teams food menus and language froa froa should be like you're speaking like a bit of Arabic there it turns out Maltese is a language made up of Arabic Italian English and French that's why we got each other at the end of the day we spoke different languages but we were in the same page and when the whole world gets on the same page we'll have less of this this is a real bulletproof vest and more of this stick Kenneth minuta Applause,NEGATIVE,0.995959460735321,0.9935344457626343,0.9911080598831177
BiKB0c60Z9w, if I ask you how many languages do you speak most people have a clear answer for languages three languages two languages but what if I told you that you might know more languages then you think that's exactly what happened to be here in Malta I arrived to this island knowing I speak Arabic and they speak Maltese but as soon as I job to people I understood embassy there's three teams food menus and language froa froa should be like you're speaking like a bit of Arabic there it turns out Maltese is a language made up of Arabic Italian English and French that's why we got each other at the end of the day we spoke different languages but we were in the same page and when the whole world gets on the same page we'll have less of this this is a real bulletproof vest and more of this stick Kenneth minuta Applause,NEGATIVE,0.995959460735321,0.9935344457626343,0.9911080598831177
Ae50WXWbNwM, let me ask you a question how long is your language see to say the word economics in german you say virtshaft vs often but here in australia i found a language that is shorter than your german and shorter than your english it's the aussie slang instead of saying avocado these guys say instead of kangaroo instead of sandwich mcdonald's afternoon definitely daphone cigarette cigarette melbourne cricket ground breakfast rocky football and even a self-portrait picture you know this they call it yes selfie was invented in australia you can count on australians to make every word sound different and shortened because even their country name australia they call,NEGATIVE,0.9975270628929138,0.9989537000656128,0.9669979810714722
Ae50WXWbNwM, let me ask you a question how long is your language see to say the word economics in german you say virtshaft vs often but here in australia i found a language that is shorter than your german and shorter than your english it's the aussie slang instead of saying avocado these guys say instead of kangaroo instead of sandwich mcdonald's afternoon definitely daphone cigarette cigarette melbourne cricket ground breakfast rocky football and even a self-portrait picture you know this they call it yes selfie was invented in australia you can count on australians to make every word sound different and shortened because even their country name australia they call,NEGATIVE,0.9975270628929138,0.9989537000656128,0.9669979810714722
_G8RYJXmeYw, in life there are two things that are always guaranteed death and taxes but I have just arrived to a city where there are no taxes he's the city owes a lot in the southern tip of Israel where everything is 17% cheaper than any other city to attract tourists in this city at the bottom of the desert you can see four countries from the same spot Bayes rule Egypt Saudi Arabia and Jordan here every one year only five days are cloudy the rest are like this but that's only above water under water is just as amazing cheap stuff beautiful scenery and mazing weather and good friends is all you need for a good time ,POSITIVE,0.9872615337371826,0.5169383883476257,0.9994413256645203
_G8RYJXmeYw, in life there are two things that are always guaranteed death and taxes but I have just arrived to a city where there are no taxes he's the city owes a lot in the southern tip of Israel where everything is 17% cheaper than any other city to attract tourists in this city at the bottom of the desert you can see four countries from the same spot Bayes rule Egypt Saudi Arabia and Jordan here every one year only five days are cloudy the rest are like this but that's only above water under water is just as amazing cheap stuff beautiful scenery and mazing weather and good friends is all you need for a good time ,POSITIVE,0.9872615337371826,0.5169383883476257,0.9994413256645203
_G8RYJXmeYw, in life there are two things that are always guaranteed death and taxes but I have just arrived to a city where there are no taxes he's the city owes a lot in the southern tip of Israel where everything is 17% cheaper than any other city to attract tourists in this city at the bottom of the desert you can see four countries from the same spot Bayes rule Egypt Saudi Arabia and Jordan here every one year only five days are cloudy the rest are like this but that's only above water under water is just as amazing cheap stuff beautiful scenery and mazing weather and good friends is all you need for a good time ,POSITIVE,0.9872615337371826,0.5169383883476257,0.9994413256645203
VYLmHKoRsh8," After leaving the trusted high mime, Aha Bogo combined with 5, compared to Troy's explosive factory Towa perm, with a bit of Toga Bang vaccine 5s, Apple, and others like Square 1, I get the knowledge. CIA and Marketin Saiplus were intense, but receiving the 9th time was tough. OQ Bister 5, fine bed, and some Sokcho gasol best news on the 4th coaching effect, thanks, let's run. Pretty eel loss, a lot of Chanbaek truth, can't do it on the 4th. Saip From's 6th node, no? 110cm curly money, picked the number, Choi's thrilling Tams store judge Sherman dogs will be better ahead. You're good, but fix your hands, erase and see now your loser car cool file fur, how to use it, sleeve 4. ",NEGATIVE,0.994592010974884,0.959625244140625,0.9788438081741333
VYLmHKoRsh8," After leaving the trusted high mime, Aha Bogo combined with 5, compared to Troy's explosive factory Towa perm, with a bit of Toga Bang vaccine 5s, Apple, and others like Square 1, I get the knowledge. CIA and Marketin Saiplus were intense, but receiving the 9th time was tough. OQ Bister 5, fine bed, and some Sokcho gasol best news on the 4th coaching effect, thanks, let's run. Pretty eel loss, a lot of Chanbaek truth, can't do it on the 4th. Saip From's 6th node, no? 110cm curly money, picked the number, Choi's thrilling Tams store judge Sherman dogs will be better ahead. You're good, but fix your hands, erase and see now your loser car cool file fur, how to use it, sleeve 4. ",NEGATIVE,0.994592010974884,0.959625244140625,0.9788438081741333
c62fi6B11rI,"Hi. Over the past few months, I got a lot of criticism for being a bad Muslim. When I showed you the gay capital of the world, Castro in San Francisco, I was called a bad Muslim. When I showed you alcohol in my videos, I was called a bad Muslim. When I showed you how prostitution is legal in Senegal, I was called a bad Muslim. When I drank, when I dated, when I traveled, I was told not to. If it isn't obvious by now, I'm not a religious Muslim, but I'm also not a bad one. I don't force my beliefs on people. I don't oppress freedoms or ideas. A good Muslim, Christian, or Jew, or atheist is someone that keeps religion to themselves and appreciates the world for what it is. You change the world by leading by example, not by wagging your finger at everyone who disagrees with you. We are not bad or good. We are just trying to live and let live. That's one minute. See you tomorrow.",POSITIVE,0.9874562621116638,0.9925770163536072,0.9989559650421143
c62fi6B11rI,"Hi. Over the past few months, I got a lot of criticism for being a bad Muslim. When I showed you the gay capital of the world, Castro in San Francisco, I was called a bad Muslim. When I showed you alcohol in my videos, I was called a bad Muslim. When I showed you how prostitution is legal in Senegal, I was called a bad Muslim. When I drank, when I dated, when I traveled, I was told not to. If it isn't obvious by now, I'm not a religious Muslim, but I'm also not a bad one. I don't force my beliefs on people. I don't oppress freedoms or ideas. A good Muslim, Christian, or Jew, or atheist is someone that keeps religion to themselves and appreciates the world for what it is. You change the world by leading by example, not by wagging your finger at everyone who disagrees with you. We are not bad or good. We are just trying to live and let live. That's one minute. See you tomorrow.",POSITIVE,0.9874562621116638,0.9925770163536072,0.9989559650421143
s_y-bKlQVnE, this is a generalization but hear me out in my life i met many many many many many canadians and to my surprise 99 percent of them were mad for some reason every canadian i meet is just a nice wholesome human being they're friendly they care about your well-being they're polite not arrogant they say sorry a lot sorry sorry sorry sorry sorry and they even say sorry for the weather even when it's not their fault don't get me wrong canada has its fair share of jerks like this guy hey but the rest are super polite when i was a kid i was taught that nice guys finish last but canada is a living proof of the opposite that you can still be nice humble polite and wholesome and build one of the best countries in the world that's one minute eh ,POSITIVE,0.9990577101707458,0.9959562420845032,0.9996496438980103
s_y-bKlQVnE, this is a generalization but hear me out in my life i met many many many many many canadians and to my surprise 99 percent of them were mad for some reason every canadian i meet is just a nice wholesome human being they're friendly they care about your well-being they're polite not arrogant they say sorry a lot sorry sorry sorry sorry sorry and they even say sorry for the weather even when it's not their fault don't get me wrong canada has its fair share of jerks like this guy hey but the rest are super polite when i was a kid i was taught that nice guys finish last but canada is a living proof of the opposite that you can still be nice humble polite and wholesome and build one of the best countries in the world that's one minute eh ,POSITIVE,0.9990577101707458,0.9959562420845032,0.9996496438980103
6ExUttsnsMg,guys I think have arrived to the loneliest creepiest Airport in the world I'm the only one at the customs lion only one at the passport check only one at the security check only one at the bathroom my flight is the only one out of six total for the day I'm the only one waiting only one of the gate check and the only one walking to my plane until I join no more than thirty people flying out and it's only 8 p.m. this is an international airport in the capital of an entire country Zimbabwe but this experience made me think maybe we should be grateful for busy airports because this signifies a healthy economy in a functioning government things that Zimbabwe does not yet have next time you are frustrated with long customs line at airports remember that could be a good sign that's one minute see you tomorrow ,NEGATIVE,0.9913527369499207,0.9939141869544983,0.9552628397941589
6ExUttsnsMg,guys I think have arrived to the loneliest creepiest Airport in the world I'm the only one at the customs lion only one at the passport check only one at the security check only one at the bathroom my flight is the only one out of six total for the day I'm the only one waiting only one of the gate check and the only one walking to my plane until I join no more than thirty people flying out and it's only 8 p.m. this is an international airport in the capital of an entire country Zimbabwe but this experience made me think maybe we should be grateful for busy airports because this signifies a healthy economy in a functioning government things that Zimbabwe does not yet have next time you are frustrated with long customs line at airports remember that could be a good sign that's one minute see you tomorrow ,NEGATIVE,0.9913527369499207,0.9939141869544983,0.9552628397941589
6ExUttsnsMg,guys I think have arrived to the loneliest creepiest Airport in the world I'm the only one at the customs lion only one at the passport check only one at the security check only one at the bathroom my flight is the only one out of six total for the day I'm the only one waiting only one of the gate check and the only one walking to my plane until I join no more than thirty people flying out and it's only 8 p.m. this is an international airport in the capital of an entire country Zimbabwe but this experience made me think maybe we should be grateful for busy airports because this signifies a healthy economy in a functioning government things that Zimbabwe does not yet have next time you are frustrated with long customs line at airports remember that could be a good sign that's one minute see you tomorrow ,NEGATIVE,0.9913527369499207,0.9939141869544983,0.9552628397941589
3hPAh_JG25E, the following is not to brag but to share an observation money last year I made more money than I ever thought I would ever make in a year if my life was a diagram this would be my new finance and as I made more money I was excited to spend more only to realize that in reality I am cheap as my money grew my spending did not it went up a bit then it stated the same it stayed the same because I couldn't stop listening to my inner common-sense uncommon sense tells me that I should not buy a breakfast sandwich for 30 bucks or I Hotel night for 500 bucks or a new jacket for 300 bucks no matter how much money you make a lot of people make money and wasted on overpriced gimmicks but let's not forget common sense because that is what made you lots of money and that is what will stop you from losing it that's one minute see you tomorrow,NEGATIVE,0.991791844367981,0.9821678400039673,0.7613313794136047
3hPAh_JG25E, the following is not to brag but to share an observation money last year I made more money than I ever thought I would ever make in a year if my life was a diagram this would be my new finance and as I made more money I was excited to spend more only to realize that in reality I am cheap as my money grew my spending did not it went up a bit then it stated the same it stayed the same because I couldn't stop listening to my inner common-sense uncommon sense tells me that I should not buy a breakfast sandwich for 30 bucks or I Hotel night for 500 bucks or a new jacket for 300 bucks no matter how much money you make a lot of people make money and wasted on overpriced gimmicks but let's not forget common sense because that is what made you lots of money and that is what will stop you from losing it that's one minute see you tomorrow,NEGATIVE,0.991791844367981,0.9821678400039673,0.7613313794136047
MaYu9yCoirw," when you think of Africa few feet of animal Safari poverty and danger but in the African country of Rwanda there's a safari and there is poverty but it's not as dangerous as your mom thinks it is I left my bag on the streets of Rwanda for anyone to take and no one did except for this guy who reported it to the police as suspicious do you like I walk around feeling safe at night I use my $2,000 laptop and no one cares seatbelts and helmets are all mandatory and so is cleanliness many people think that Africa is only this and none of this but guess what I shot this in Rwanda there are very dangerous places in Africa but the most important thing to remember about Africa is that it's not a country that's one minute from Rwanda see tomorrow from Turkey ",NEGATIVE,0.711868405342102,0.9856517314910889,0.9972979426383972
MaYu9yCoirw," when you think of Africa few feet of animal Safari poverty and danger but in the African country of Rwanda there's a safari and there is poverty but it's not as dangerous as your mom thinks it is I left my bag on the streets of Rwanda for anyone to take and no one did except for this guy who reported it to the police as suspicious do you like I walk around feeling safe at night I use my $2,000 laptop and no one cares seatbelts and helmets are all mandatory and so is cleanliness many people think that Africa is only this and none of this but guess what I shot this in Rwanda there are very dangerous places in Africa but the most important thing to remember about Africa is that it's not a country that's one minute from Rwanda see tomorrow from Turkey ",NEGATIVE,0.711868405342102,0.9856517314910889,0.9972979426383972
4QhIuLZnJbo,"Yeah, yeah, going to find you like a Vakit seed. Every day you and me apart, but did you spend your free V bucks? Hopefully, you’ll be back with blessings. What’s up? Dancing with losing Tomas, word art, new styles. You can find some beautiful stuff that will amaze you, no need to team up to buy it. About the disappearance on YouTube, directed by email for different people. How’s your name? Just that, I’m sure. Gonna leave The Walking Dead, Knight Saga, the weather, Michael Jackson, the Imperial Palace Warrior, and all that. Prince of Applied to the best, no New World Jessica installed or later that changes your name. You're enough, I might add, to take a trip. It opens up to show Cinema.",POSITIVE,0.9992722868919373,0.9968511462211609,0.999113142490387
4QhIuLZnJbo,"Yeah, yeah, going to find you like a Vakit seed. Every day you and me apart, but did you spend your free V bucks? Hopefully, you’ll be back with blessings. What’s up? Dancing with losing Tomas, word art, new styles. You can find some beautiful stuff that will amaze you, no need to team up to buy it. About the disappearance on YouTube, directed by email for different people. How’s your name? Just that, I’m sure. Gonna leave The Walking Dead, Knight Saga, the weather, Michael Jackson, the Imperial Palace Warrior, and all that. Prince of Applied to the best, no New World Jessica installed or later that changes your name. You're enough, I might add, to take a trip. It opens up to show Cinema.",POSITIVE,0.9992722868919373,0.9968511462211609,0.999113142490387
kzGTxzP3sTI, from my relationship with a lien it looks like we have the perfect life we travel the world we don't have an office we have enough money we are in exotic places eating amazing food meeting inspiring people every day but that's only what you see here is what you don't see we fight every day her inability to decide I know you mean I did immaturity poked me we even broke up in the laughs oh this is brutal honesty that we're sharing with earrings I'm really not not to complain but to show you more real life real life real life and in real life our relationship has a good amount of bickering and imperfections but a huge amount of fun laughter and love and at the end of the day were just two imperfect individuals mainly her trying to make it work every day that's one minute you never tomorrow tomorrow ,POSITIVE,0.996269941329956,0.9967958331108093,0.9639140963554382
kzGTxzP3sTI, from my relationship with a lien it looks like we have the perfect life we travel the world we don't have an office we have enough money we are in exotic places eating amazing food meeting inspiring people every day but that's only what you see here is what you don't see we fight every day her inability to decide I know you mean I did immaturity poked me we even broke up in the laughs oh this is brutal honesty that we're sharing with earrings I'm really not not to complain but to show you more real life real life real life and in real life our relationship has a good amount of bickering and imperfections but a huge amount of fun laughter and love and at the end of the day were just two imperfect individuals mainly her trying to make it work every day that's one minute you never tomorrow tomorrow ,POSITIVE,0.996269941329956,0.9967958331108093,0.9639140963554382
krars2wx0kw,"my entire life I drop around people who smoke all the time and when everyone around you smokes you are more likely to smoke as well but I didn't I have not smoked a single cigarette in my life not only because of health but because smoking is expensive see back home one cigarette pack costs an average of 10 bucks if you smoke one pack per day that's 300 bucks per month and 3,600 bucks per year and because smoking is so addicting that could be up to a hundred and forty four thousand dollars in a lifetime of smoking I think this exact math at age ten and realize instead of burning this money dollar by dollar I'd rather save it up dollar by dollar and buy an actual Ferrari for a hundred and forty four thousand dollars so that when I retire I can drive a Ferrari with healthy lungs that's one minute see you tomorrow ",NEGATIVE,0.9974563717842102,0.9598433971405029,0.9849420785903931
krars2wx0kw,"my entire life I drop around people who smoke all the time and when everyone around you smokes you are more likely to smoke as well but I didn't I have not smoked a single cigarette in my life not only because of health but because smoking is expensive see back home one cigarette pack costs an average of 10 bucks if you smoke one pack per day that's 300 bucks per month and 3,600 bucks per year and because smoking is so addicting that could be up to a hundred and forty four thousand dollars in a lifetime of smoking I think this exact math at age ten and realize instead of burning this money dollar by dollar I'd rather save it up dollar by dollar and buy an actual Ferrari for a hundred and forty four thousand dollars so that when I retire I can drive a Ferrari with healthy lungs that's one minute see you tomorrow ",NEGATIVE,0.9974563717842102,0.9598433971405029,0.9849420785903931
krars2wx0kw,"my entire life I drop around people who smoke all the time and when everyone around you smokes you are more likely to smoke as well but I didn't I have not smoked a single cigarette in my life not only because of health but because smoking is expensive see back home one cigarette pack costs an average of 10 bucks if you smoke one pack per day that's 300 bucks per month and 3,600 bucks per year and because smoking is so addicting that could be up to a hundred and forty four thousand dollars in a lifetime of smoking I think this exact math at age ten and realize instead of burning this money dollar by dollar I'd rather save it up dollar by dollar and buy an actual Ferrari for a hundred and forty four thousand dollars so that when I retire I can drive a Ferrari with healthy lungs that's one minute see you tomorrow ",NEGATIVE,0.9974563717842102,0.9598433971405029,0.9849420785903931
krars2wx0kw,"my entire life I drop around people who smoke all the time and when everyone around you smokes you are more likely to smoke as well but I didn't I have not smoked a single cigarette in my life not only because of health but because smoking is expensive see back home one cigarette pack costs an average of 10 bucks if you smoke one pack per day that's 300 bucks per month and 3,600 bucks per year and because smoking is so addicting that could be up to a hundred and forty four thousand dollars in a lifetime of smoking I think this exact math at age ten and realize instead of burning this money dollar by dollar I'd rather save it up dollar by dollar and buy an actual Ferrari for a hundred and forty four thousand dollars so that when I retire I can drive a Ferrari with healthy lungs that's one minute see you tomorrow ",NEGATIVE,0.9974563717842102,0.9598433971405029,0.9849420785903931
krars2wx0kw,"my entire life I drop around people who smoke all the time and when everyone around you smokes you are more likely to smoke as well but I didn't I have not smoked a single cigarette in my life not only because of health but because smoking is expensive see back home one cigarette pack costs an average of 10 bucks if you smoke one pack per day that's 300 bucks per month and 3,600 bucks per year and because smoking is so addicting that could be up to a hundred and forty four thousand dollars in a lifetime of smoking I think this exact math at age ten and realize instead of burning this money dollar by dollar I'd rather save it up dollar by dollar and buy an actual Ferrari for a hundred and forty four thousand dollars so that when I retire I can drive a Ferrari with healthy lungs that's one minute see you tomorrow ",NEGATIVE,0.9974563717842102,0.9598433971405029,0.9849420785903931
CjPnlGkNi3A,"Meet Wu. Wu is a simple guy. He didn't go to college, high school, or middle school. He doesn't read books or use the internet. He is just a simple old farmer at a village in China. His appearance and lack of education might fool you, but they shouldn't. Because this simple man is China's Iron Man. Over 20 years, he taught himself how to build actual robots from scratch. This farmer built robots that can carry him around, robots that can walk and pour water, robots that can write Chinese, and a hundred other robots that do a hundred other things. All of this he built from really basic objects like ping pong balls and without using the internet. Now he sells the robots and teaches students how to build them at a university. This simple farmer is why we shouldn't judge books by their cover.",NEGATIVE,0.9727252125740051,0.9718371629714966,0.9463448524475098
CjPnlGkNi3A,"Meet Wu. Wu is a simple guy. He didn't go to college, high school, or middle school. He doesn't read books or use the internet. He is just a simple old farmer at a village in China. His appearance and lack of education might fool you, but they shouldn't. Because this simple man is China's Iron Man. Over 20 years, he taught himself how to build actual robots from scratch. This farmer built robots that can carry him around, robots that can walk and pour water, robots that can write Chinese, and a hundred other robots that do a hundred other things. All of this he built from really basic objects like ping pong balls and without using the internet. Now he sells the robots and teaches students how to build them at a university. This simple farmer is why we shouldn't judge books by their cover.",NEGATIVE,0.9727252125740051,0.9718371629714966,0.9463448524475098
x-anU0kLh1c, in my life I've met so many people Muslims and Jews who break the rules of the religion all the time they drink alcohol they sleep with other people and they even commit crime but the one thing they will never do is eat pork no pork bacon or ham and it's also like me I don't eat pork but why here is my best guess when I was young my parents didn't feel the need to say don't sleep around and don't drink alcohol because I was too young for that stuff but they did say don't eat pork because pork is dirty and disgusting and that idea has been stuck with me ever since so much that physically and mentally I am unable to eat porn this just goes to show the power of instilling ideas at a young age because whatever you are taught as a kid whether it's eating pork or something else good very well stay with you for a lifetime that's one minute see you tomorrow and no pork for me,NEGATIVE,0.5026760697364807,0.5972155332565308,0.9417517185211182
eoRCJpx-XLY, right now it's 11 p.m. on a Saturday and in my old life on a Saturday this is what I would be doing party but in my new life on a Saturday I'm at home resting or working the truth is I haven't partied even once in the last year because this partying is a huge time commitment just looked at the math it takes 3 hours to get ready meet friends and get to the party the party itself takes 5 hours minimum and if you drink the next day he will wake up late and feel horrible for the next 12 hours 12 plus 3 plus 5 thats 20 hours gone of your life just for a party and this kills your weekend productivity that's why now I mostly stay at home with friends or go to simple parties with the same amount of fun feeling a lot better with more money in my pockets and more time on my head Applause ,NEGATIVE,0.9994257688522339,0.979567289352417,0.9882854223251343
hLMuUTO2l48,Muziek oh dit is gonna be viewed as you know nieuw serieus voor er weer bij whatever it in youtube kan zijn er dik van prijs hi there i je rich or poor toe klik hier voor je kunt dit de toeschouwer burger order to do not miss barry other the cost of the times de prijs je kunt shell voor freya zijn ook weer set hand te zien morgen nog ik was oh en uw figuur feeling fans en geef ons wat is er 10 dollar de ander is 300 effectief af en er een tactical matthew is dat 400 fittie paar duidelijk spirit Muziek okÃ© dat volk zijn we more of this video is dat new york is voor everyone that one minute serie moraal Muziek,NEGATIVE,0.988287627696991,0.9923579096794128,0.9951502680778503
Ecubv1E2wOU, I'm going to the airport now to visit my 53rd country New Zealand and often times people ask me nuts what's your favorite country good question for a country to be my favourite it has to satisfy three things people have to speak English fluently so I could talk to them prices have to be cheap enough to spend money without written the baby Thailand is beautiful and cheap but the locals don't speak English so I can't be friends with it Switzerland is like heaven but I'm not gonna pay seven dollars for water and Jordan is cheap and has incredible people but I'm not crazy about the nature how do the 53 countries that I visited the country where everyone speaks great English and is friendly where I can eat out every day for cheap and where I lost my breath at the incredible nature is the Philippine people prices in nature is where the Philippines is my favourite country that's one minute see you tomorrow,NEGATIVE,0.8517266511917114,0.9677915573120117,0.9881343841552734
_WFlfDpC6W0,bank transfers here happen in a second cash is no longer okay in New York or even Japan cash is still king and bank transfers take days in this underdeveloped country with a collapsed economy and a dysfunctional government there are still lessons to be learned by the developed nations this wallet is amazing that's one minute see you tomorrow  Applause,POSITIVE,0.9986114501953125,0.9997736811637878,0.9998648166656494
t0WlLMOTtrc, meet X hi my name is X and I wanted to kill myself what you're looking at now is the hidden identity of X who only last month seriously contemplated suicide seven nights in a row here all they died he and if it landed on the number six he was going to end his life because for the past few years X had no appetite for life and in his eyes suicide was the ultimate escape if you know the real identity of X you would be surprised he has a good family enough money a good job and close friends fortunately the die did not land on sex and X is still alive but he is not the only one there are many more people like him who roll the die in private make sure to talk to them before they get number 6 ,NEGATIVE,0.9838303923606873,0.9896141886711121,0.831494152545929
Pp5wdQPeE5k, the country we are going to next is for me the hardest country to enter no it's not North Korea it's my mother a year ago I applied for a visa to enter Australia but then I got rejected then I wanted to connect in Australia to go to New Zealand but I got rejected then I applied for another visa again and I got rejected I was ready to move on because I thought an entire country just does not want me in but the fourth and last time I applied I got the visa and a finally stepping foot in the country of Australia a visa rejection or any rejection is just one person saying no to you but remember for every person that says no there's another that says welcome to Australia Applause,NEGATIVE,0.9768011569976807,0.9773064255714417,0.6735894083976746
Pp5wdQPeE5k, the country we are going to next is for me the hardest country to enter no it's not North Korea it's my mother a year ago I applied for a visa to enter Australia but then I got rejected then I wanted to connect in Australia to go to New Zealand but I got rejected then I applied for another visa again and I got rejected I was ready to move on because I thought an entire country just does not want me in but the fourth and last time I applied I got the visa and a finally stepping foot in the country of Australia a visa rejection or any rejection is just one person saying no to you but remember for every person that says no there's another that says welcome to Australia Applause,NEGATIVE,0.9768011569976807,0.9773064255714417,0.6735894083976746
Pp5wdQPeE5k, the country we are going to next is for me the hardest country to enter no it's not North Korea it's my mother a year ago I applied for a visa to enter Australia but then I got rejected then I wanted to connect in Australia to go to New Zealand but I got rejected then I applied for another visa again and I got rejected I was ready to move on because I thought an entire country just does not want me in but the fourth and last time I applied I got the visa and a finally stepping foot in the country of Australia a visa rejection or any rejection is just one person saying no to you but remember for every person that says no there's another that says welcome to Australia Applause,NEGATIVE,0.9768011569976807,0.9773064255714417,0.6735894083976746
SHBnp-yDx_A,when I was at middle school I was a video gaming addict I would spend five to ten hours everyday just playing video games and back then this wasn't a good thing my parents said I wasn't studying in my friends thought I was not social enough and everyone said that video games are a waste of time but to be honest they were wrong because video games helped me get to where I am the hours I spent everyday I wasn't alone I was making friends online who were as good as my friends offline we were indoors playing and not outdoors partying we talked in English and 20 huge good job which helped me improve my language and my accent to be noticed to david and is how i was able to apply and get into harvard video games can still be a waste of time but for me this waste of time was the best investment to date that's one minute,POSITIVE,0.6661147475242615,0.9997487664222717,0.6715677380561829
SHBnp-yDx_A,when I was at middle school I was a video gaming addict I would spend five to ten hours everyday just playing video games and back then this wasn't a good thing my parents said I wasn't studying in my friends thought I was not social enough and everyone said that video games are a waste of time but to be honest they were wrong because video games helped me get to where I am the hours I spent everyday I wasn't alone I was making friends online who were as good as my friends offline we were indoors playing and not outdoors partying we talked in English and 20 huge good job which helped me improve my language and my accent to be noticed to david and is how i was able to apply and get into harvard video games can still be a waste of time but for me this waste of time was the best investment to date that's one minute,POSITIVE,0.6661147475242615,0.9997487664222717,0.6715677380561829
